DECDEG_ENDLAT,DECDEG_ENDLON,BEGIN_GMT_TOWDATE,BOTSALIN,BOTTEMP,EXPCATCHNUM_log,EXPCATCHWT_log,SURFSALIN,SURFTEMP,curl_stress_curl,fsle_fsle_max,glorys_bottomT_surface,glorys_mlotst_surface,glorys_thetao_surface,glorys_thetao_surface_grad,glorys_so_surface
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,1.041392685158225,0.3738311450738304,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,1.041392685158225,0.6901960800285137,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.7781512503836436,-0.9871627752948278,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.3010299956639812,0.25527250510330607,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.3010299956639812,0.021189299069938092,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.3010299956639812,-2.221848749616356,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.0,-2.0969100130080562,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.3010299956639812,-0.5833594926617189,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.8450980400142568,-0.4962093169428189,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,0.0,-2.221848749616356,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,,0.10380372095595687,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,1.1760912590556813,1.012415374762433,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.407987,-66.110037,04/27/2024 22:06:40,34.531,8.74,1.7781512503836436,1.7452309845281406,32.662,7.23,-6.791656857881764e-08,-0.13616948106492344,5.9269248110357085,10.926371623862945,5.982865429928664,0.1273060587416085,32.0828707907237
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.3222192947339193,1.3843534141375062,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.3010299956639812,0.6580113966571124,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.568201724066995,1.3816204101174823,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.3010299956639812,0.12710479836480765,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.7781512503836436,0.8224949852787508,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.47712125471966244,-0.3036436112666679,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.5440680443502757,0.5984622004741504,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.3010299956639812,0.6222140229662954,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.7242758696007892,1.37465671303542,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.3010299956639812,0.3891660843645325,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.0,-0.889410289700751,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.6020599913279624,0.146128035678238,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.6020599913279624,-1.494850021680094,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.0,-2.154901959985743,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.7242758696007892,0.862489166905897,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.7781512503836436,0.8887409606828927,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.2787536009528289,0.38381536598043126,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,2.552668216112193,-0.3777859770337047,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.0,-0.32513885926218844,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.9542425094393249,-0.8827287043442358,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.3010299956639812,-0.958607314841775,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,,0.6856521841155244,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.4313637641589874,1.634578022853888,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,0.0,-2.3979400086720375,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
41.851852,-65.83863,04/29/2024 06:15:06,34.596,9.78,1.792391689498254,1.9141579738331505,33.569,9.18,7.616608309503824e-08,-0.18942640328260368,6.819970236293623,10.528886273503305,5.4117214434365515,0.018585232614021695,31.415383599509
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.6989700043360189,0.9370161074648142,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,2.361727836017593,2.979373984573577,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,1.4313637641589874,1.2156375634350618,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.0,-0.7011469235902933,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.3010299956639812,-2.3979400086720375,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,2.8208579894397,1.8979293430062214,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,2.6757783416740852,1.8170163706213627,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,1.380211241711606,0.5211380837040362,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,1.8976270912904414,1.1287222843384268,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,1.7853298350107671,0.23527587668705244,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.0,-0.6575773191777937,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.47712125471966244,-0.6020599913279624,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.0,-0.619788758288394,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.6020599913279624,-0.8013429130455774,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.3010299956639812,0.5314789170422551,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.0,-0.368556230986828,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.0,-1.494850021680094,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,0.3010299956639812,-0.6819366650372385,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
40.9425,-66.551413,04/27/2024 05:23:09,34.646,8.98,,0.24748226067705428,31.659,5.43,-5.642284051519925e-07,-0.1152403575051153,7.097634034701569,11.473006993285326,6.180601549690706,0.14851581590742127,32.11379839813783
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.0,-0.9956786262173574,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,1.3979400086720377,1.8652520716525898,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.0,-0.7235381958267558,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.9542425094393249,0.07188200730612536,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,1.1760912590556813,0.2741578492636798,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,1.4913616938342726,0.8337843746564789,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.0,-1.5686362358410126,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.0,-0.7544873321858502,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.3010299956639812,-2.0969100130080562,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,1.041392685158225,-0.40011692792631215,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,,-0.5228787452803376,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.173952,-66.340498,04/27/2024 16:12:00,34.892,9.6,0.0,0.6766936096248666,32.023,5.75,6.077389987880326e-08,-0.215750215831721,6.936339811579988,11.133943317519218,6.629565782196333,0.1403216342616898,32.34872365823052
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.3010299956639812,-0.4596705252091263,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,0.22271647114758328,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-2.6989700043360187,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.47712125471966244,-0.047207556955907906,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,3.3769417571467586,2.500798881491561,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-0.1917890270757779,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.3010299956639812,0.44560420327359757,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,2.7168377232995247,2.0938067756151746,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.3010299956639812,-0.4400933749638875,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,1.7242758696007892,1.061829307294699,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-0.679853713888946,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,2.225309281725863,1.0293837776852097,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,0.3096301674258988,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-0.9469215565165803,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.3010299956639812,-2.3010299956639813,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-2.221848749616356,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-2.3979400086720375,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,0.6599162000698503,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,0.0,-1.6777807052660807,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,,0.1099158630237933,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,1.591064607026499,0.9881128402683519,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.393993,-66.035097,04/28/2024 00:07:51,34.939,8.94,1.9637878273455553,1.9540494467635945,33.016,7.67,6.242989745577195e-08,-0.19208517493298613,5.285746904156991,10.528886273503304,6.771624095568443,0.1464586354340865,32.31516213093257
41.185568,-66.287065,04/27/2024 18:43:32,,,1.568201724066995,0.6503075231319364,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.2787536009528289,2.0239106063509205,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.6989700043360189,1.378216149749878,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.7781512503836436,0.20682587603184974,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.9030899869919435,0.2250506961380488,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,3.0402066275747113,2.1531652227394398,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.6020599913279624,0.18355453361886165,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,2.429752280002408,1.8222988712623664,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.47712125471966244,-0.3018994543766101,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,2.399673721481038,1.7791634237644987,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.8388490907372552,1.1007150865730817,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.6127838567197355,0.03702787975577494,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.0,-0.7235381958267558,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,2.971275848738105,1.6241170119291275,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.2041199826559248,1.325310371711061,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.041392685158225,1.3627086109093185,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.0,-2.3979400086720375,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.0,-0.08937559511079879,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.0,-0.45345733652186904,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.0,-0.6497519816658371,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,,0.2755416884013095,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,0.6020599913279624,0.9735896234272569,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
41.185568,-66.287065,04/27/2024 18:43:32,,,1.6989700043360187,1.9854399473325977,,,3.6464466452750834e-08,-0.14624132039188079,6.041075193325328,10.954414715637338,6.872851030805009,0.13142707973373555,32.463888562365064
40.78489,-66.748203,04/27/2024 00:27:37,34.937,8.37,0.6020599913279624,-0.06298389253518578,32.886,7.7,-6.470876677146777e-07,-0.09038867681819894,7.476459818390168,11.146549736792347,6.2050336304763,0.12759773067995472,32.05082764380218
40.78489,-66.748203,04/27/2024 00:27:37,34.937,8.37,1.3424226808222062,1.9524873129985867,32.886,7.7,-6.470876677146777e-07,-0.09038867681819894,7.476459818390168,11.146549736792347,6.2050336304763,0.12759773067995472,32.05082764380218
40.78489,-66.748203,04/27/2024 00:27:37,34.937,8.37,0.9542425094393249,1.6384892569546374,32.886,7.7,-6.470876677146777e-07,-0.09038867681819894,7.476459818390168,11.146549736792347,6.2050336304763,0.12759773067995472,32.05082764380218
40.78489,-66.748203,04/27/2024 00:27:37,34.937,8.37,0.0,-0.1390633792999063,32.886,7.7,-6.470876677146777e-07,-0.09038867681819894,7.476459818390168,11.146549736792347,6.2050336304763,0.12759773067995472,32.05082764380218
